m_phi,mA,alpha,beta,lambda6,lambda7,m12,positivty,unitarity,perturbativity,w_h2_bb,w_h2_tautau,w_h2_WW,w_h2_ZZ,w_h2_gaga,w_h2_Zga,w_h2_gg,w_h2_hh,w_total_h2,branching_ratio_h2_gaga
125.0,300.0,0.01,1.55,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,1.524351438077995,0.1458120915761156,0.0,0.0,1.670164430222402,0.912695427165222
125.0,300.0,0.01,1.55,0.0,0.0,0.0,1,0,0,0.0,0.0,,,2.999688815018421e-07,1.555661989505367e-08,0.0,0.0,1.216093792940741e-06,0.2466659095236903
125.0,300.0,0.01,1.55,0.0,0.0,10.0,1,0,0,0.0,0.0,,,2.780485053054918e-07,1.402337285480091e-08,0.0,0.0,1.192640169704136e-06,0.2331369614814069
125.0,300.0,0.01,1.55,0.0,0.0,20.0,1,0,0,0.0,0.0,,,2.569597230900654e-07,1.256965347599417e-08,0.0,0.0,1.170097668109903e-06,0.2196053629481553
125.0,300.0,0.01,1.55,0.0,20.0,0.0,0,0,0,0.0,0.0,,,1.526956681263503,0.1459930245260282,0.0,0.0,1.672950606357823,0.9127326745096421
125.0,300.0,0.01,1.55,0.0,20.0,10.0,0,0,0,0.0,0.0,,,1.526906287076571,0.1459882057518302,0.0,0.0,1.672895393396693,0.9127326748006034
125.0,300.0,0.01,1.55,0.0,20.0,20.0,0,0,0,0.0,0.0,,,1.526855893721461,0.1459833870572105,0.0,0.0,1.672840181346963,0.9127326750915583
125.0,300.0,0.01,1.55,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,1.525570425251704,0.1459286803624096,0.0,0.0,1.671500006182405,0.9126954350039193
125.0,300.0,0.01,1.55,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,1.525620797388709,0.1459334981538539,0.0,0.0,1.671555196110854,0.9126954353277202
125.0,300.0,0.01,1.55,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,1.525671170358817,0.1459383160253062,0.0,0.0,1.671610386952415,0.9126954356513267
125.0,300.0,0.01,1.55,20.0,0.0,0.0,0,0,0,0.0,0.0,,,1.782795445433117e-10,1.64160313316414e-09,0.0,0.0,9.023881742215522e-07,0.0001975641410605864
125.0,300.0,0.01,1.55,20.0,0.0,10.0,0,0,0,0.0,0.0,,,4.954702034875812e-11,2.192352009034525e-09,0.0,0.0,9.02810190573228e-07,5.488088289887252e-05
125.0,300.0,0.01,1.55,20.0,0.0,20.0,0,0,0,0.0,0.0,,,7.524084770571034e-10,2.822628546338901e-09,0.0,0.0,9.041433285672393e-07,0.0008321783209410125
125.0,300.0,0.01,1.55,20.0,20.0,0.0,0,0,0,0.0,0.0,,,1.5256363929858,0.1458667764151476,0.0,0.0,1.671504069969239,0.912732682136919
125.0,300.0,0.01,1.55,20.0,20.0,10.0,0,0,0,0.0,0.0,,,1.525586020590464,0.1458619597248892,0.0,0.0,1.671448880883645,0.9127326824281534
125.0,300.0,0.01,1.55,20.0,20.0,20.0,0,0,0,0.0,0.0,,,1.525535649027045,0.1458571431142445,0.0,0.0,1.671393692709581,0.912732682719367
125.0,300.0,0.01,1.57,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,709971.3567288257,67896.55745579858,0.0,0.0,777867.914184735,0.9127145416107436
125.0,300.0,0.01,1.57,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,709994.7795761791,67898.79741232545,0.0,0.0,777893.5769886153,0.9127145416532602
125.0,300.0,0.01,1.57,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,710018.2031207109,67901.03752043906,0.0,0.0,777919.2406412606,0.912714541596147
125.0,300.0,0.01,1.57,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0003164224383200319,3.008838851511926e-05,0.0,0.0,0.0003466215379653034,0.91287587083439
125.0,300.0,0.01,1.57,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,1.512526205835207e-05,1.409062939442823e-06,0.0,0.0,1.664503612782373e-05,0.9086950573251554
125.0,300.0,0.01,1.57,-20.0,0.0,20.0,0,0,0,0.0,0.0,,,0.0001002005984199178,9.679622883645768e-06,0.0,0.0,0.0001099909324337503,0.9109896261700532
125.0,300.0,0.01,1.57,-20.0,20.0,0.0,1,0,0,0.0,0.0,,,710031.3112782348,67902.27472065756,0.0,0.0,777933.5859990031,0.9127145608020383
125.0,300.0,0.01,1.57,-20.0,20.0,10.0,1,0,0,0.0,0.0,,,710007.887722596,67900.03466681326,0.0,0.0,777907.9223895199,0.9127145607948642
125.0,300.0,0.01,1.57,-20.0,20.0,20.0,1,0,0,0.0,0.0,,,709984.4645459966,67897.7946477073,0.0,0.0,777882.2591938146,0.9127145607894617
125.0,300.0,0.01,1.57,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,709972.2570403588,67896.64351437268,0.0,0.0,777868.9005548422,0.9127145416585575
125.0,300.0,0.01,1.57,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,709995.6800723218,67898.88352470858,0.0,0.0,777894.5635971411,0.9127145416586521
125.0,300.0,0.01,1.57,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,710019.1034442199,67901.12357681316,0.0,0.0,777920.2270211438,0.9127145416478825
125.0,300.0,0.01,1.57,0.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0002976982158542648,2.830291191378471e-05,0.0,0.0,0.0003261118388980611,0.9128715377527952
125.0,300.0,0.01,1.57,0.0,0.0,10.0,1,0,0,0.0,0.0,,,1.125459891524164e-05,1.044073835070496e-06,0.0,0.0,1.240938388032372e-05,0.90694260277393
125.0,300.0,0.01,1.57,0.0,0.0,20.0,0,0,0,0.0,0.0,,,0.0001111834945084123,1.073512124307175e-05,0.0,0.0,0.0001220293268815302,0.911121099736563
125.0,300.0,0.01,1.57,0.0,20.0,0.0,1,0,0,0.0,0.0,,,710030.4107855893,67902.18860400717,0.0,0.0,777932.5993897071,0.9127145608020701
125.0,300.0,0.01,1.57,0.0,20.0,10.0,1,0,0,0.0,0.0,,,710006.9872352816,67899.94854906783,0.0,0.0,777906.9357844602,0.9127145607967788
125.0,300.0,0.01,1.57,0.0,20.0,20.0,1,0,0,0.0,0.0,,,709983.5640735151,67897.7085313644,0.0,0.0,777881.2726049903,0.912714560791395
125.0,300.0,0.01,1.57,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,709973.1575442764,67896.72963213579,0.0,0.0,777869.887176523,0.9127145416585092
125.0,300.0,0.01,1.57,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,709996.5805447316,67898.96963941226,0.0,0.0,777895.5501842545,0.9127145416586582
125.0,300.0,0.01,1.57,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,710020.0039333259,67901.2096837791,0.0,0.0,777921.2136172156,0.9127145416588405
125.0,300.0,0.01,1.57,20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0002795450181097635,2.657204402457117e-05,0.0,0.0,0.0003062277732643463,0.9128663123199171
125.0,300.0,0.01,1.57,20.0,0.0,10.0,1,0,0,0.0,0.0,,,7.954960405527362e-06,7.33693415762967e-07,0.0,0.0,8.799364951301906e-06,0.9040380129193744
125.0,300.0,0.01,1.57,20.0,0.0,20.0,0,0,0,0.0,0.0,,,0.00012273741525218,1.184522829381413e-05,0.0,0.0,0.0001346933546760057,0.9112358627299412
125.0,300.0,0.01,1.57,20.0,20.0,0.0,1,0,0,0.0,0.0,,,710029.5102917269,67902.10248726224,0.0,0.0,777931.6127790998,0.9127145608020761
125.0,300.0,0.01,1.57,20.0,20.0,10.0,1,0,0,0.0,0.0,,,710006.0867640068,67899.86243610979,0.0,0.0,777905.9492002273,0.9127145607948762
125.0,300.0,0.01,1.57,20.0,20.0,20.0,1,0,0,0.0,0.0,,,709982.6636171149,67897.62241983472,0.0,0.0,777880.2860370603,0.9127145607894855
125.0,300.0,0.01,1.59,-20.0,-20.0,0.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,-20.0,-20.0,10.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,-20.0,-20.0,20.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,-20.0,0.0,0.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,-20.0,0.0,10.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,-20.0,0.0,20.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,-20.0,20.0,0.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,-20.0,20.0,10.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,-20.0,20.0,20.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,0.0,-20.0,0.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,0.0,-20.0,10.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,0.0,-20.0,20.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,0.0,0.0,0.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,0.0,0.0,10.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,0.0,0.0,20.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,0.0,20.0,0.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,0.0,20.0,10.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,0.0,20.0,20.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,20.0,-20.0,0.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,20.0,-20.0,10.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,20.0,-20.0,20.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,20.0,0.0,0.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,20.0,0.0,10.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,20.0,0.0,20.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,20.0,20.0,0.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,20.0,20.0,10.0,0,0,0,,,,,,,,,,
125.0,300.0,0.01,1.59,20.0,20.0,20.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.55,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,1.33225301246377,0.1273259582127101,0.0,0.0,1.45957942186076,0.9127650010064774
125.0,310.0,0.001,1.55,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,1.332297024140127,0.1273301641202057,0.0,0.0,1.459627639444612,0.9127650012485823
125.0,310.0,0.001,1.55,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,1.332341036540784,0.1273343700961223,0.0,0.0,1.459675857821186,0.912765001491173
125.0,310.0,0.001,1.55,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,1.077311638456789e-06,8.365689390849513e-08,0.0,0.0,1.612152812085566e-06,0.6682441207686272
125.0,310.0,0.001,1.55,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,1.038098232446936e-06,8.02824578180637e-08,0.0,0.0,1.569564969985303e-06,0.6613923299120626
125.0,310.0,0.001,1.55,-20.0,0.0,20.0,1,0,0,0.0,0.0,,,9.996117887860785e-07,7.697748659459528e-08,0.0,0.0,1.527773555100147e-06,0.6542931610833864
125.0,310.0,0.001,1.55,-20.0,20.0,0.0,0,0,0,0.0,0.0,,,1.33704940130105,0.1277391210208169,0.0,0.0,1.464788973506147,0.912793191022365
125.0,310.0,0.001,1.55,-20.0,20.0,10.0,0,0,0,0.0,0.0,,,1.337005311198949,0.1277349083649856,0.0,0.0,1.464740670748214,0.9127931912452352
125.0,310.0,0.001,1.55,-20.0,20.0,20.0,0,0,0,0.0,0.0,,,1.336961221823938,0.1277306957785489,0.0,0.0,1.464692368786767,0.9127931914681642
125.0,310.0,0.001,1.55,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,1.333406995913028,0.1274362368369743,0.0,0.0,1.460843683934282,0.9127650073565386
125.0,310.0,0.001,1.55,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,1.333451026643619,0.1274404445644069,0.0,0.0,1.460891922392306,0.9127650075989237
125.0,310.0,0.001,1.55,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,1.333495058102655,0.127444652361858,0.0,0.0,1.460940161648793,0.9127650078410431
125.0,310.0,0.001,1.55,0.0,0.0,0.0,1,0,0,0.0,0.0,,,2.896080005807919e-07,1.815540559871183e-08,0.0,0.0,7.589476858989423e-07,0.381591519365084
125.0,310.0,0.001,1.55,0.0,0.0,10.0,1,0,0,0.0,0.0,,,2.694515347538596e-07,1.660195489672685e-08,0.0,0.0,7.372377693700456e-07,0.3654879686699995
125.0,310.0,0.001,1.55,0.0,0.0,20.0,1,0,0,0.0,0.0,,,2.50022031276173e-07,1.511796906176671e-08,0.0,0.0,7.163242800574133e-07,0.3490347015127475
125.0,310.0,0.001,1.55,0.0,20.0,0.0,0,0,0,0.0,0.0,,,1.335893842445657,0.1276287113940972,0.0,0.0,1.463523005024034,0.9127931968679365
125.0,310.0,0.001,1.55,0.0,20.0,10.0,0,0,0,0.0,0.0,,,1.335849771400496,0.1276245005592019,0.0,0.0,1.463474723143978,0.9127931970910265
125.0,310.0,0.001,1.55,0.0,20.0,20.0,0,0,0,0.0,0.0,,,1.335805701082597,0.1276202897938235,0.0,0.0,1.4634264420607,0.9127931973141089
125.0,310.0,0.001,1.55,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,1.334561478927813,0.1275465631965328,0.0,0.0,1.462108493308625,0.9127650137014219
125.0,310.0,0.001,1.55,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,1.334605528716289,0.1275507727453178,0.0,0.0,1.462156752645886,0.9127650139434205
125.0,310.0,0.001,1.55,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,1.334649579232716,0.1275549823638863,0.0,0.0,1.462205012780882,0.9127650141852709
125.0,310.0,0.001,1.55,20.0,0.0,0.0,0,0,0,0.0,0.0,,,1.472145671509171e-09,3.901028769541565e-10,0.0,0.0,4.530465282679019e-07,0.003249435940139555
125.0,310.0,0.001,1.55,20.0,0.0,10.0,0,0,0,0.0,0.0,,,3.726200274044097e-10,6.576375633810713e-10,0.0,0.0,4.522145373102418e-07,0.0008239894931745055
125.0,310.0,0.001,1.55,20.0,0.0,20.0,0,0,0,0.0,0.0,,,5.673258524586949e-14,9.946371168461233e-10,0.0,0.0,4.521789735684483e-07,1.254648901477097e-07
125.0,310.0,0.001,1.55,20.0,20.0,0.0,0,0,0,0.0,0.0,,,1.33473878315818,0.1275183495036549,0.0,0.0,1.462257583846115,0.9127932027184108
125.0,310.0,0.001,1.55,20.0,20.0,10.0,0,0,0,0.0,0.0,,,1.334694731169803,0.1275141404896915,0.0,0.0,1.462209322843774,0.9127932029417136
125.0,310.0,0.001,1.55,20.0,20.0,20.0,0,0,0,0.0,0.0,,,1.334650679909124,0.127509931545311,0.0,0.0,1.462161062638715,0.9127932031649941
125.0,310.0,0.001,1.57,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,620883.5916709848,59328.51565197072,0.0,0.0,680212.1073229585,0.912779388938743
125.0,310.0,0.001,1.57,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,620904.0750993928,59330.47291244241,0.0,0.0,680234.5480118382,0.9127793889830292
125.0,310.0,0.001,1.57,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,620924.5591540856,59332.43030983864,0.0,0.0,680256.9894639272,0.9127793889238857
125.0,310.0,0.001,1.57,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0002777394669785365,2.651254926915592e-05,0.0,0.0,0.000304255081218512,0.912850710220572
125.0,310.0,0.001,1.57,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,1.345286763044098e-05,1.279587115276269e-06,0.0,0.0,1.473551971653345e-05,0.9129550833111557
125.0,310.0,0.001,1.57,-20.0,0.0,20.0,0,0,0,0.0,0.0,,,8.704679323198104e-05,8.332789155697437e-06,0.0,0.0,9.538264735849906e-05,0.9126061777758442
125.0,310.0,0.001,1.57,-20.0,20.0,0.0,1,0,0,0.0,0.0,,,620936.119805852,59333.53240223981,0.0,0.0,680269.6522080948,0.912779392392926
125.0,310.0,0.001,1.57,-20.0,20.0,10.0,1,0,0,0.0,0.0,,,620915.6357415027,59331.57505218833,0.0,0.0,680247.2107936941,0.9127793923874162
125.0,310.0,0.001,1.57,-20.0,20.0,20.0,1,0,0,0.0,0.0,,,620895.1520203277,59329.61773634594,0.0,0.0,680224.7697566767,0.9127793923800044
125.0,310.0,0.001,1.57,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,620884.3790065598,59328.59085013136,0.0,0.0,680212.9698566942,0.9127793889866087
125.0,310.0,0.001,1.57,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,620904.8624479336,59330.54811186925,0.0,0.0,680235.4105598059,0.9127793890308568
125.0,310.0,0.001,1.57,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,620925.3463638715,59332.50545601904,0.0,0.0,680257.8518198936,0.9127793890253676
125.0,310.0,0.001,1.57,0.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0002613341040091806,2.494574013714491e-05,0.0,0.0,0.0002862829091171412,0.912852621258812
125.0,310.0,0.001,1.57,0.0,0.0,10.0,1,0,0,0.0,0.0,,,1.003704247214129e-05,9.53992923747181e-07,0.0,0.0,1.099410036670078e-05,0.9129480482588411
125.0,310.0,0.001,1.57,0.0,0.0,20.0,0,0,0,0.0,0.0,,,9.66205058087328e-05,9.248409876991692e-06,0.0,0.0,0.0001058719806565412,0.912616399632486
125.0,310.0,0.001,1.57,0.0,20.0,0.0,1,0,0,0.0,0.0,,,620935.332306077,59333.45715272155,0.0,0.0,680268.7894588016,0.9127793923929272
125.0,310.0,0.001,1.57,0.0,20.0,10.0,1,0,0,0.0,0.0,,,620914.8482547173,59331.49980391123,0.0,0.0,680246.3480586315,0.9127793923874173
125.0,310.0,0.001,1.57,0.0,20.0,20.0,1,0,0,0.0,0.0,,,620894.3645397644,59329.54248724507,0.0,0.0,680223.9070270124,0.9127793923819086
125.0,310.0,0.001,1.57,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,620885.1663354979,59328.66604615947,0.0,0.0,680213.8323816604,0.9127793890364849
125.0,310.0,0.001,1.57,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,620905.6499283868,59330.6233595428,0.0,0.0,680236.2732879326,0.9127793890308579
125.0,310.0,0.001,1.57,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,620926.1338571317,59332.58069661017,0.0,0.0,680258.7145537449,0.9127793890365141
125.0,310.0,0.001,1.57,20.0,0.0,0.0,1,0,0,0.0,0.0,,,0.0002454281130989262,2.342664849028452e-05,0.0,0.0,0.0002688578265600226,0.9128546348794286
125.0,310.0,0.001,1.57,20.0,0.0,10.0,1,0,0,0.0,0.0,,,7.120589368637692e-06,6.761162158074404e-07,0.0,0.0,7.799770555257447e-06,0.912922927436378
125.0,310.0,0.001,1.57,20.0,0.0,20.0,0,0,0,0.0,0.0,,,0.000106693590433039,1.02117480792403e-05,0.0,0.0,0.0001169084034830921,0.9126255021391135
125.0,310.0,0.001,1.57,20.0,20.0,0.0,1,0,0,0.0,0.0,,,620934.5448068018,59333.38190325099,0.0,0.0,680267.9267100558,0.9127793923929284
125.0,310.0,0.001,1.57,20.0,20.0,10.0,1,0,0,0.0,0.0,,,620914.0607751795,59331.42455774196,0.0,0.0,680245.4853329245,0.9127793923855193
125.0,310.0,0.001,1.57,20.0,20.0,20.0,1,0,0,0.0,0.0,,,620893.5770747086,59329.46724247684,0.0,0.0,680223.0443171886,0.9127793923799875
125.0,310.0,0.001,1.59,-20.0,-20.0,0.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,-20.0,-20.0,10.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,-20.0,-20.0,20.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,-20.0,0.0,0.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,-20.0,0.0,10.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,-20.0,0.0,20.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,-20.0,20.0,0.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,-20.0,20.0,10.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,-20.0,20.0,20.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,0.0,-20.0,0.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,0.0,-20.0,10.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,0.0,-20.0,20.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,0.0,0.0,0.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,0.0,0.0,10.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,0.0,0.0,20.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,0.0,20.0,0.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,0.0,20.0,10.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,0.0,20.0,20.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,20.0,-20.0,0.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,20.0,-20.0,10.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,20.0,-20.0,20.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,20.0,0.0,0.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,20.0,0.0,10.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,20.0,0.0,20.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,20.0,20.0,0.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,20.0,20.0,10.0,0,0,0,,,,,,,,,,
125.0,310.0,0.001,1.59,20.0,20.0,20.0,0,0,0,,,,,,,,,,
125.0,310.0,0.0055000000000000005,1.55,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,1.332003095394816,0.1273067315080904,0.0,0.0,1.459310483571406,0.9127619587402485
125.0,310.0,0.0055000000000000005,1.55,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,1.332047106418195,0.1273109374300758,0.0,0.0,1.459358700516771,0.9127619590348188
125.0,310.0,0.0055000000000000005,1.55,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,1.332091118166035,0.1273151434205667,0.0,0.0,1.459406918255102,0.9127619593298296
125.0,310.0,0.0055000000000000005,1.55,-20.0,0.0,0.0,1,0,0,0.0,0.0,,,1.042798057616853e-06,7.702218167994664e-08,0.0,0.0,1.776488739019112e-06,0.5869995315549448
125.0,310.0,0.0055000000000000005,1.55,-20.0,0.0,10.0,1,0,0,0.0,0.0,,,1.004220752332895e-06,7.378547323017616e-08,0.0,0.0,1.734674725285419e-06,0.5789101193987034
125.0,310.0,0.0055000000000000005,1.55,-20.0,0.0,20.0,1,0,0,0.0,0.0,,,9.663705242186927e-07,7.061824061904913e-08,0.0,0.0,1.693657264558882e-06,0.5705821032630157
125.0,310.0,0.0055000000000000005,1.55,-20.0,20.0,0.0,0,0,0,0.0,0.0,,,1.336721517730662,0.1277031293279341,0.0,0.0,1.464425303727096,0.9127959714494034
125.0,310.0,0.0055000000000000005,1.55,-20.0,20.0,10.0,0,0,0,0.0,0.0,,,1.336677429553653,0.1276989169329365,0.0,0.0,1.464377003155089,0.9127959717160951
125.0,310.0,0.0055000000000000005,1.55,-20.0,20.0,20.0,0,0,0,0.0,0.0,,,1.336633342103934,0.1276947046074626,0.0,0.0,1.464328703379896,0.9127959719827783
125.0,310.0,0.0055000000000000005,1.55,0.0,-20.0,0.0,0,0,0,0.0,0.0,,,1.333156845720995,0.1274169898711185,0.0,0.0,1.460574492260613,0.9127619664626576
125.0,310.0,0.0055000000000000005,1.55,0.0,-20.0,10.0,0,0,0,0.0,0.0,,,1.33320087579814,0.1274211976130622,0.0,0.0,1.460622730079702,0.9127619667574194
125.0,310.0,0.0055000000000000005,1.55,0.0,-20.0,20.0,0,0,0,0.0,0.0,,,1.333244906603714,0.1274254054249784,0.0,0.0,1.460670968697192,0.9127619670519415
125.0,310.0,0.0055000000000000005,1.55,0.0,0.0,0.0,1,0,0,0.0,0.0,,,2.719049772134637e-07,1.514189448741119e-08,0.0,0.0,9.4371537142196e-07,0.2881218060523546
125.0,310.0,0.0055000000000000005,1.55,0.0,0.0,10.0,1,0,0,0.0,0.0,,,2.523840544609705e-07,1.372611813972471e-08,0.0,0.0,9.22778672321814e-07,0.2735044296439406
125.0,310.0,0.0055000000000000005,1.55,0.0,0.0,20.0,1,0,0,0.0,0.0,,,2.33590208878487e-07,1.237981763075795e-08,0.0,0.0,9.026385262303849e-07,0.2587859947148617
125.0,310.0,0.0055000000000000005,1.55,0.0,20.0,0.0,0,0,0,0.0,0.0,,,1.335566225619417,0.1275927472048236,0.0,0.0,1.46315962949274,0.9127959784418339
125.0,310.0,0.0055000000000000005,1.55,0.0,20.0,10.0,0,0,0,0.0,0.0,,,1.335522156498876,0.1275885366307647,0.0,0.0,1.463111349798141,0.9127959787087514
125.0,310.0,0.0055000000000000005,1.55,0.0,20.0,20.0,0,0,0,0.0,0.0,,,1.335478088105668,0.127584326126231,0.0,0.0,1.463063070900398,0.912795978975662
125.0,310.0,0.0055000000000000005,1.55,20.0,-20.0,0.0,0,0,0,0.0,0.0,,,1.334311095504666,0.127527295959185,0.0,0.0,1.461839048132351,0.912761974178611
125.0,310.0,0.0055000000000000005,1.55,20.0,-20.0,10.0,0,0,0,0.0,0.0,,,1.334355144639136,0.1275315055223727,0.0,0.0,1.461887306830008,0.9127619744729734
125.0,310.0,0.0055000000000000005,1.55,20.0,-20.0,20.0,0,0,0,0.0,0.0,,,1.334399194501501,0.1275357151553565,0.0,0.0,1.461935566325357,0.9127619747671747
125.0,310.0,0.0055000000000000005,1.55,20.0,0.0,0.0,0,0,0,0.0,0.0,,,4.715555221022534e-10,9.874610727527037e-10,0.0,0.0,6.581275163159411e-07,0.0007165108742784706
125.0,310.0,0.0055000000000000005,1.55,20.0,0.0,10.0,0,0,0,0.0,0.0,,,7.01530106028193e-12,1.392616827115164e-09,0.0,0.0,6.580681318492905e-07,1.066044793958897e-05
125.0,310.0,0.0055000000000000005,1.55,20.0,0.0,20.0,0,0,0,0.0,0.0,,,2.695522500175449e-10,1.86724842020708e-09,0.0,0.0,6.588053003913084e-07,0.00040915312894028
125.0,310.0,0.0055000000000000005,1.55,20.0,20.0,0.0,0,0,0,0.0,0.0,,,1.334411432967616,0.1274824128075243,0.0,0.0,1.46189450244364,0.9127959854401745
125.0,310.0,0.0055000000000000005,1.55,20.0,20.0,10.0,0,0,0,0.0,0.0,,,1.334367382903544,0.1274782040543853,0.0,0.0,1.461846243626429,0.91279598570733
125.0,310.0,0.0055000000000000005,1.55,20.0,20.0,20.0,0,0,0,0.0,0.0,,,1.334323333566975,0.1274739953708061,0.0,0.0,1.461797985606281,0.912795985974467
125.0,310.0,0.0055000000000000005,1.57,-20.0,-20.0,0.0,0,0,0,0.0,0.0,,,620861.0073327314,59326.3607485217,0.0,0.0,680187.3680812909,0.9127793847217268
125.0,310.0,0.0055000000000000005,1.57,-20.0,-20.0,10.0,0,0,0,0.0,0.0,,,620881.490162435,59328.31795188755,0.0,0.0,680209.8081143602,0.9127793847660153
125.0,310.0,0.0055000000000000005,1.57,-20.0,-20.0,20.0,0,0,0,0.0,0.0,,,620901.9736184047,59330.27529206964,0.0,0.0,680232.2489105121,0.9127793847070127
