Unnamed: 0,m_phi,mA,alpha,beta,lambda6,lambda7,m12,positivity_ok,unitarity_ok,perturbativity_ok,w_h2_bb,w_h2_tautau,w_h2_WW,w_h2_ZZ,w_h2_gaga,w_h2_Zga,w_h2_gg,w_h2_hh,w_total_h2,branching_ratio_h2_gaga
5987,215,500.0,0.0,0.674533,-0.5727,-1.0,1.171365,1,1,1,0.0,0.0,6.486358830147332e-05,0.3383263641382553,6.486358830147332e-05,0.0001882485506831,0.0,0.0,1.205029435625865,5.382738909426278e-05
5988,215,500.0,0.0,0.674533,-0.5727,-0.5727,-1.0,1,1,1,0.0,0.0,6.474319640781949e-05,0.3383263641382553,6.474319640781949e-05,0.0001881227307845,0.0,0.0,1.205029189414073,5.372749222722139e-05
5989,215,500.0,0.0,0.674533,-0.5727,-0.5727,-0.565727,1,1,1,0.0,0.0,6.474320674459615e-05,0.3383263641382549,6.474320674459615e-05,0.0001881227415915,0.0,0.0,1.205029189435215,5.372750080430885e-05
5990,215,500.0,0.0,0.674533,-0.5727,-0.5727,-0.131454,1,1,1,0.0,0.0,6.474321708137418e-05,0.3383263641382549,6.474321708137418e-05,0.0001881227523985,0.0,0.0,1.205029189456359,5.372750938139737e-05
5991,215,500.0,0.0,0.674533,-0.5727,-0.5727,0.302819,1,1,1,0.0,0.0,6.474322741815354e-05,0.3383263641382547,6.474322741815354e-05,0.0001881227632054,0.0,0.0,1.205029189477502,5.372751795848699e-05
5992,215,500.0,0.0,0.674533,-0.5727,-0.5727,0.737092,1,1,1,0.0,0.0,6.474323775493426e-05,0.3383263641382549,6.474323775493426e-05,0.0001881227740124,0.0,0.0,1.205029189498646,5.372752653557775e-05
5993,215,500.0,0.0,0.674533,-0.5727,-0.5727,1.171365,1,1,1,0.0,0.0,6.47432480917163e-05,0.3383263641382547,6.47432480917163e-05,0.0001881227848194,0.0,0.0,1.20502918951979,5.37275351126696e-05
5994,215,500.0,0.0,0.674533,-0.5727,-0.1454,-1.0,1,1,1,0.0,0.0,6.462303706114843e-05,0.3383263641382555,6.462303706114843e-05,0.0001879970571621,0.0,0.0,1.205028943581104,5.362778828291189e-05
5995,215,500.0,0.0,0.674533,-0.5727,-0.1454,-0.565727,1,1,1,0.0,0.0,6.462304738238466e-05,0.3383263641382549,6.462304738238466e-05,0.0001879970679611,0.0,0.0,1.205028943602222,5.36277968471076e-05
5996,215,500.0,0.0,0.674533,-0.5727,-0.1454,-0.131454,1,1,1,0.0,0.0,6.462305770362223e-05,0.3383263641382549,6.462305770362223e-05,0.0001879970787602,0.0,0.0,1.205028943623342,5.362780541130434e-05
5997,215,500.0,0.0,0.674533,-0.5727,-0.1454,0.302819,1,1,1,0.0,0.0,6.462306802486112e-05,0.3383263641382547,6.462306802486112e-05,0.0001879970895592,0.0,0.0,1.205028943644463,5.362781397550214e-05
5998,215,500.0,0.0,0.674533,-0.5727,-0.1454,0.737092,1,1,1,0.0,0.0,6.462307834610136e-05,0.3383263641382547,6.462307834610136e-05,0.0001879971003583,0.0,0.0,1.205028943665583,5.362782253970108e-05
5999,215,500.0,0.0,0.674533,-0.5727,-0.1454,1.171365,1,1,1,0.0,0.0,6.462308866734305e-05,0.3383263641382553,6.462308866734305e-05,0.0001879971111573,0.0,0.0,1.205028943686705,5.362783110390115e-05
6000,215,500.0,0.0,0.674533,-0.1454,-1.0,-1.0,1,1,1,0.0,0.0,6.505209080173175e-05,0.3383263641382553,6.505209080173175e-05,0.0001884453581611,0.0,0.0,1.205029820935843,5.398380162178175e-05
6001,215,500.0,0.0,0.674533,-0.1454,-1.0,-0.565727,1,1,1,0.0,0.0,6.505210117835156e-05,0.3383263641382547,6.505210117835156e-05,0.0001884453689884,0.0,0.0,1.205029820957046,5.398381023192156e-05
6002,215,500.0,0.0,0.674533,-0.1454,-1.0,-0.131454,1,1,1,0.0,0.0,6.505211155497278e-05,0.3383263641382547,6.505211155497278e-05,0.0001884453798157,0.0,0.0,1.20502982097825,5.398381884206246e-05
6003,215,500.0,0.0,0.674533,-0.1454,-1.0,0.302819,1,1,1,0.0,0.0,6.505212193159534e-05,0.3383263641382547,6.505212193159534e-05,0.000188445390643,0.0,0.0,1.205029820999453,5.398382745220447e-05
6004,215,500.0,0.0,0.674533,-0.1454,-1.0,0.737092,1,1,1,0.0,0.0,6.505213230821923e-05,0.3383263641382547,6.505213230821923e-05,0.0001884454014703,0.0,0.0,1.205029821020658,5.398383606234758e-05
6005,215,500.0,0.0,0.674533,-0.1454,-1.0,1.171365,1,1,1,0.0,0.0,6.505214268484456e-05,0.3383263641382555,6.505214268484456e-05,0.0001884454122976,0.0,0.0,1.205029821041863,5.398384467249182e-05
6006,215,500.0,0.0,0.674533,-0.1454,-0.5727,-1.0,1,1,1,0.0,0.0,6.493146795157184e-05,0.3383263641382555,6.493146795157184e-05,0.0001883194481492,0.0,0.0,1.205029574402982,5.388371317255131e-05
6007,215,500.0,0.0,0.674533,-0.1454,-0.5727,-0.565727,1,1,1,0.0,0.0,6.493147831265124e-05,0.3383263641382547,6.493147831265124e-05,0.0001883194589686,0.0,0.0,1.20502957442416,5.388372176979941e-05
6008,215,500.0,0.0,0.674533,-0.1454,-0.5727,-0.131454,1,1,1,0.0,0.0,6.493148867373197e-05,0.3383263641382547,6.493148867373197e-05,0.0001883194697879,0.0,0.0,1.205029574445341,5.388373036704852e-05
6009,215,500.0,0.0,0.674533,-0.1454,-0.5727,0.302819,1,1,1,0.0,0.0,6.493149903481414e-05,0.3383263641382551,6.493149903481414e-05,0.0001883194806073,0.0,0.0,1.205029574466522,5.388373896429881e-05
6010,215,500.0,0.0,0.674533,-0.1454,-0.5727,0.737092,1,1,1,0.0,0.0,6.493150939589757e-05,0.3383263641382551,6.493150939589757e-05,0.0001883194914267,0.0,0.0,1.205029574487702,5.388374756155016e-05
6011,215,500.0,0.0,0.674533,-0.1454,-0.5727,1.171365,1,1,1,0.0,0.0,6.49315197569823e-05,0.3383263641382551,6.49315197569823e-05,0.0001883195022461,0.0,0.0,1.205029574508883,5.388375615880261e-05
6012,215,500.0,0.0,0.674533,-0.1454,-0.1454,-1.0,1,1,1,0.0,0.0,6.481102588679549e-05,0.3383263641382555,6.481102588679549e-05,0.0001881936303389,0.0,0.0,1.205029328143107,5.378377469589576e-05
6013,215,500.0,0.0,0.674533,-0.1454,-0.1454,-0.565727,1,1,1,0.0,0.0,6.481103623233441e-05,0.3383263641382547,6.481103623233441e-05,0.0001881936411503,0.0,0.0,1.205029328164261,5.378378328025208e-05
6014,215,500.0,0.0,0.674533,-0.1454,-0.1454,-0.131454,1,1,1,0.0,0.0,6.481104657787468e-05,0.3383263641382547,6.481104657787468e-05,0.0001881936519618,0.0,0.0,1.205029328185419,5.378379186460943e-05
6015,215,500.0,0.0,0.674533,-0.1454,-0.1454,0.302819,1,1,1,0.0,0.0,6.481105692341638e-05,0.3383263641382551,6.481105692341638e-05,0.0001881936627732,0.0,0.0,1.205029328206576,5.378380044896792e-05
6016,215,500.0,0.0,0.674533,-0.1454,-0.1454,0.737092,1,1,1,0.0,0.0,6.481106726895932e-05,0.3383263641382551,6.481106726895932e-05,0.0001881936735847,0.0,0.0,1.205029328227734,5.378380903332748e-05
6017,215,500.0,0.0,0.674533,-0.1454,-0.1454,1.171365,1,1,1,0.0,0.0,6.481107761450362e-05,0.3383263641382553,6.481107761450362e-05,0.0001881936843961,0.0,0.0,1.205029328248891,5.378381761768814e-05
6018,215,500.0,0.0,0.674533,0.2819,-1.0,-1.0,1,1,1,0.0,0.0,6.524108718742458e-05,0.3383263641382551,6.524108718742458e-05,0.0001886424451994,0.0,0.0,1.205030207019267,5.414062386768158e-05
6019,215,500.0,0.0,0.674533,0.2819,-1.0,-0.565727,1,1,1,0.0,0.0,6.524109758834708e-05,0.3383263641382547,6.524109758834708e-05,0.0001886424560391,0.0,0.0,1.205030207040506,5.414063249798189e-05
6020,215,500.0,0.0,0.674533,0.2819,-1.0,-0.131454,1,1,1,0.0,0.0,6.524110798927099e-05,0.3383263641382547,6.524110798927099e-05,0.0001886424668788,0.0,0.0,1.205030207061747,5.414064112828332e-05
6021,215,500.0,0.0,0.674533,0.2819,-1.0,0.302819,1,1,1,0.0,0.0,6.524111839019627e-05,0.3383263641382549,6.524111839019627e-05,0.0001886424777185,0.0,0.0,1.205030207082987,5.41406497585859e-05
6022,215,500.0,0.0,0.674533,0.2819,-1.0,0.737092,1,1,1,0.0,0.0,6.524112879112285e-05,0.3383263641382549,6.524112879112285e-05,0.0001886424885582,0.0,0.0,1.205030207104228,5.414065838888956e-05
6023,215,500.0,0.0,0.674533,0.2819,-1.0,1.171365,1,1,1,0.0,0.0,6.524113919205077e-05,0.3383263641382547,6.524113919205077e-05,0.0001886424993979,0.0,0.0,1.205030207125469,5.414066701919432e-05
6024,215,500.0,0.0,0.674533,0.2819,-0.5727,-1.0,1,1,1,0.0,0.0,6.512018161915929e-05,0.3383263641382547,6.512018161915929e-05,0.0001885163909996,0.0,0.0,1.205029960059498,5.404030088674643e-05
6025,215,500.0,0.0,0.674533,0.2819,-0.5727,-0.565727,1,1,1,0.0,0.0,6.51201920045414e-05,0.3383263641382547,6.51201920045414e-05,0.0001885164018314,0.0,0.0,1.205029960080715,5.404030950415502e-05
6026,215,500.0,0.0,0.674533,0.2819,-0.5727,-0.131454,1,1,1,0.0,0.0,6.512020238992485e-05,0.3383263641382547,6.512020238992485e-05,0.0001885164126631,0.0,0.0,1.205029960101932,5.404031812156473e-05
6027,215,500.0,0.0,0.674533,0.2819,-0.5727,0.302819,1,1,1,0.0,0.0,6.512021277530962e-05,0.3383263641382547,6.512021277530962e-05,0.0001885164234949,0.0,0.0,1.205029960123149,5.404032673897552e-05
6028,215,500.0,0.0,0.674533,0.2819,-0.5727,0.737092,1,1,1,0.0,0.0,6.512022316069576e-05,0.3383263641382549,6.512022316069576e-05,0.0001885164343267,0.0,0.0,1.205029960144366,5.404033535638746e-05
6029,215,500.0,0.0,0.674533,0.2819,-0.5727,1.171365,1,1,1,0.0,0.0,6.512023354608319e-05,0.3383263641382547,6.512023354608319e-05,0.0001885164451585,0.0,0.0,1.205029960165583,5.404034397380046e-05
6030,215,500.0,0.0,0.674533,0.2819,-0.1454,-1.0,1,1,1,0.0,0.0,6.499945683627761e-05,0.3383263641382547,6.499945683627761e-05,0.0001883904290014,0.0,0.0,1.205029713372717,5.394012787813576e-05
6031,215,500.0,0.0,0.674533,0.2819,-0.1454,-0.565727,1,1,1,0.0,0.0,6.499946720611924e-05,0.3383263641382549,6.499946720611924e-05,0.0001883904398252,0.0,0.0,1.20502971339391,5.394013648265259e-05
6032,215,500.0,0.0,0.674533,0.2819,-0.1454,-0.131454,1,1,1,0.0,0.0,6.499947757596221e-05,0.3383263641382547,6.499947757596221e-05,0.0001883904506491,0.0,0.0,1.205029713415104,5.394014508717051e-05
6033,215,500.0,0.0,0.674533,0.2819,-0.1454,0.302819,1,1,1,0.0,0.0,6.499948794580653e-05,0.3383263641382549,6.499948794580653e-05,0.0001883904614729,0.0,0.0,1.205029713436298,5.394015369168957e-05
6034,215,500.0,0.0,0.674533,0.2819,-0.1454,0.737092,1,1,1,0.0,0.0,6.499949831565216e-05,0.3383263641382549,6.499949831565216e-05,0.0001883904722968,0.0,0.0,1.205029713457491,5.394016229620971e-05
6035,215,500.0,0.0,0.674533,0.2819,-0.1454,1.171365,1,1,1,0.0,0.0,6.499950868549926e-05,0.3383263641382553,6.499950868549926e-05,0.0001883904831206,0.0,0.0,1.205029713478687,5.394017090073099e-05
6036,215,500.0,0.0,0.849066,-1.0,-0.5727,-1.0,1,1,1,0.0,0.0,4.61639982210182e-05,0.2421160245842596,4.61639982210182e-05,0.000134450144011,0.0,0.0,0.8623530159261009,5.353259902667774e-05
6037,215,500.0,0.0,0.849066,-1.0,-0.5727,-0.565727,1,1,1,0.0,0.0,4.616400835714363e-05,0.2421160245842593,4.616400835714363e-05,0.0001344501546242,0.0,0.0,0.8623530159468498,5.353261077942227e-05
6038,215,500.0,0.0,0.849066,-1.0,-0.5727,-0.131454,1,1,1,0.0,0.0,4.616401849327093e-05,0.2421160245842593,4.616401849327093e-05,0.0001344501652375,0.0,0.0,0.8623530159675991,5.353262253216893e-05
6039,215,500.0,0.0,0.849066,-1.0,-0.5727,0.302819,1,1,1,0.0,0.0,4.616402862940007e-05,0.2421160245842597,4.616402862940007e-05,0.0001344501758507,0.0,0.0,0.8623530159883496,5.353263428491765e-05
6040,215,500.0,0.0,0.849066,-1.0,-0.5727,0.737092,1,1,1,0.0,0.0,4.616403876553099e-05,0.2421160245842594,4.616403876553099e-05,0.0001344501864639,0.0,0.0,0.8623530160090976,5.35326460376686e-05
6041,215,500.0,0.0,0.849066,-1.0,-0.5727,1.171365,1,1,1,0.0,0.0,4.61640489016637e-05,0.2421160245842598,4.61640489016637e-05,0.0001344501970771,0.0,0.0,0.8623530160298486,5.353265779042144e-05
6042,215,500.0,0.0,0.849066,-1.0,-0.1454,-1.0,1,1,1,0.0,0.0,4.599389956886601e-05,0.2421160245842594,4.599389956886601e-05,0.000134271902212,0.0,0.0,0.862352667585649,5.333537112795895e-05
6043,215,500.0,0.0,0.849066,-1.0,-0.1454,-0.565727,1,1,1,0.0,0.0,4.599390967464639e-05,0.2421160245842593,4.599390967464639e-05,0.0001342719128097,0.0,0.0,0.8623526676063527,5.333538284552709e-05
6044,215,500.0,0.0,0.849066,-1.0,-0.1454,-0.131454,1,1,1,0.0,0.0,4.599391978042854e-05,0.2421160245842597,4.599391978042854e-05,0.0001342719234075,0.0,0.0,0.8623526676270575,5.33353945630972e-05
6045,215,500.0,0.0,0.849066,-1.0,-0.1454,0.302819,1,1,1,0.0,0.0,4.599392988621256e-05,0.2421160245842596,4.599392988621256e-05,0.0001342719340052,0.0,0.0,0.8623526676477603,5.333540628066963e-05
6046,215,500.0,0.0,0.849066,-1.0,-0.1454,0.737092,1,1,1,0.0,0.0,4.599393999199832e-05,0.2421160245842593,4.599393999199832e-05,0.0001342719446029,0.0,0.0,0.8623526676684633,5.333541799824404e-05
6047,215,500.0,0.0,0.849066,-1.0,-0.1454,1.171365,1,1,1,0.0,0.0,4.599395009778594e-05,0.2421160245842596,4.599395009778594e-05,0.0001342719552007,0.0,0.0,0.8623526676891674,5.333542971582055e-05
6048,215,500.0,0.0,0.849066,-0.5727,-1.0,-1.0,1,1,1,0.0,0.0,4.646711697520812e-05,0.2421160245842593,4.646711697520812e-05,0.0001347670986448,0.0,0.0,0.8623536359994882,5.388406221694843e-05
6049,215,500.0,0.0,0.849066,-0.5727,-1.0,-0.565727,1,1,1,0.0,0.0,4.646712716518516e-05,0.2421160245842589,4.646712716518516e-05,0.0001347671092855,0.0,0.0,0.8623536360203174,5.388407403211827e-05
6050,215,500.0,0.0,0.849066,-0.5727,-1.0,-0.131454,1,1,1,0.0,0.0,4.646713735516398e-05,0.2421160245842594,4.646713735516398e-05,0.0001347671199261,0.0,0.0,0.8623536360411496,5.388408584729e-05
6051,215,500.0,0.0,0.849066,-0.5727,-1.0,0.302819,1,1,1,0.0,0.0,4.646714754514461e-05,0.2421160245842593,4.646714754514461e-05,0.0001347671305668,0.0,0.0,0.8623536360619802,5.388409766246393e-05
6052,215,500.0,0.0,0.849066,-0.5727,-1.0,0.737092,1,1,1,0.0,0.0,4.646715773512706e-05,0.2421160245842594,4.646715773512706e-05,0.0001347671412075,0.0,0.0,0.8623536360828108,5.388410947763996e-05
6053,215,500.0,0.0,0.849066,-0.5727,-1.0,1.171365,1,1,1,0.0,0.0,4.646716792511132e-05,0.2421160245842593,4.646716792511132e-05,0.0001347671518482,0.0,0.0,0.8623536361036416,5.388412129281807e-05
6054,215,500.0,0.0,0.849066,-0.5727,-0.5727,-1.0,1,1,1,0.0,0.0,4.629611326253377e-05,0.2421160245842594,4.629611326253377e-05,0.0001345883952596,0.0,0.0,0.8623532862923904,5.368578516303881e-05
6055,215,500.0,0.0,0.849066,-0.5727,-0.5727,-0.565727,1,1,1,0.0,0.0,4.629612342216569e-05,0.2421160245842593,4.629612342216569e-05,0.0001345884058848,0.0,0.0,0.8623532863131753,5.368579694303226e-05
6056,215,500.0,0.0,0.849066,-0.5727,-0.5727,-0.131454,1,1,1,0.0,0.0,4.62961335817994e-05,0.2421160245842594,4.62961335817994e-05,0.00013458841651,0.0,0.0,0.8623532863339599,5.368580872302781e-05
6057,215,500.0,0.0,0.849066,-0.5727,-0.5727,0.302819,1,1,1,0.0,0.0,4.629614374143496e-05,0.2421160245842602,4.629614374143496e-05,0.0001345884271352,0.0,0.0,0.8623532863547477,5.36858205030253e-05
6058,215,500.0,0.0,0.849066,-0.5727,-0.5727,0.737092,1,1,1,0.0,0.0,4.629615390107224e-05,0.2421160245842594,4.629615390107224e-05,0.0001345884377604,0.0,0.0,0.8623532863755297,5.368583228302515e-05
6059,215,500.0,0.0,0.849066,-0.5727,-0.5727,1.171365,1,1,1,0.0,0.0,4.629616406071145e-05,0.2421160245842597,4.629616406071145e-05,0.0001345884483856,0.0,0.0,0.8623532863963159,5.368584406302696e-05
6060,215,500.0,0.0,0.849066,-0.5727,-0.1454,-1.0,1,1,1,0.0,0.0,4.612561954777138e-05,0.2421160245842589,4.612561954777138e-05,0.0001344099519763,0.0,0.0,0.862352937355391,5.348809930331598e-05
6061,215,500.0,0.0,0.849066,-0.5727,-0.1454,-0.565727,1,1,1,0.0,0.0,4.612562967705816e-05,0.2421160245842596,4.612562967705816e-05,0.0001344099625861,0.0,0.0,0.862352937376132,5.348811104813292e-05
6062,215,500.0,0.0,0.849066,-0.5727,-0.1454,-0.131454,1,1,1,0.0,0.0,4.612563980634677e-05,0.2421160245842593,4.612563980634677e-05,0.0001344099731958,0.0,0.0,0.8623529373968705,5.348812279295213e-05
6063,215,500.0,0.0,0.849066,-0.5727,-0.1454,0.302819,1,1,1,0.0,0.0,4.612564993563713e-05,0.2421160245842593,4.612564993563713e-05,0.0001344099838055,0.0,0.0,0.8623529374176094,5.348813453777334e-05
6064,215,500.0,0.0,0.849066,-0.5727,-0.1454,0.737092,1,1,1,0.0,0.0,4.612566006492938e-05,0.2421160245842594,4.612566006492938e-05,0.0001344099944152,0.0,0.0,0.8623529374383483,5.348814628259675e-05
6065,215,500.0,0.0,0.849066,-0.5727,-0.1454,1.171365,1,1,1,0.0,0.0,4.612567019422338e-05,0.2421160245842597,4.612567019422338e-05,0.000134410005025,0.0,0.0,0.8623529374590887,5.34881580274221e-05
6066,215,500.0,0.0,0.849066,-0.1454,-1.0,-1.0,1,1,1,0.0,0.0,4.659993310895174e-05,0.2421160245842594,4.659993310895174e-05,0.0001349057074545,0.0,0.0,0.8623539074244316,5.403806106489441e-05
6067,215,500.0,0.0,0.849066,-0.1454,-1.0,-0.565727,1,1,1,0.0,0.0,4.65999433224352e-05,0.2421160245842594,4.65999433224352e-05,0.0001349057181072,0.0,0.0,0.8623539074452978,5.403807290731294e-05
6068,215,500.0,0.0,0.849066,-0.1454,-1.0,-0.131454,1,1,1,0.0,0.0,4.659995353592041e-05,0.2421160245842594,4.659995353592041e-05,0.0001349057287598,0.0,0.0,0.8623539074661639,5.40380847497335e-05
6069,215,500.0,0.0,0.849066,-0.1454,-1.0,0.302819,1,1,1,0.0,0.0,4.659996374940753e-05,0.2421160245842596,4.659996374940753e-05,0.0001349057394125,0.0,0.0,0.8623539074870308,5.403809659215624e-05
6070,215,500.0,0.0,0.849066,-0.1454,-1.0,0.737092,1,1,1,0.0,0.0,4.659997396289633e-05,0.2421160245842594,4.659997396289633e-05,0.0001349057500652,0.0,0.0,0.8623539075078963,5.4038108434581e-05
6071,215,500.0,0.0,0.849066,-0.1454,-1.0,1.171365,1,1,1,0.0,0.0,4.659998417638701e-05,0.2421160245842593,4.659998417638701e-05,0.0001349057607178,0.0,0.0,0.8623539075287625,5.403812027700789e-05
6072,215,500.0,0.0,0.849066,-0.1454,-0.5727,-1.0,1,1,1,0.0,0.0,4.642853433366718e-05,0.2421160245842594,4.642853433366718e-05,0.0001347268025851,0.0,0.0,0.8623535571207869,5.383932605169749e-05
6073,215,500.0,0.0,0.849066,-0.1454,-0.5727,-0.565727,1,1,1,0.0,0.0,4.642854451680546e-05,0.2421160245842593,4.642854451680546e-05,0.0001347268132223,0.0,0.0,0.8623535571416074,5.38393378589397e-05
6074,215,500.0,0.0,0.849066,-0.1454,-0.5727,-0.131454,1,1,1,0.0,0.0,4.642855469994559e-05,0.2421160245842594,4.642855469994559e-05,0.0001347268238595,0.0,0.0,0.8623535571624276,5.383934966618407e-05
6075,215,500.0,0.0,0.849066,-0.1454,-0.5727,0.302819,1,1,1,0.0,0.0,4.642856488308756e-05,0.2421160245842598,4.642856488308756e-05,0.0001347268344966,0.0,0.0,0.8623535571832495,5.383936147343047e-05
6076,215,500.0,0.0,0.849066,-0.1454,-0.5727,0.737092,1,1,1,0.0,0.0,4.642857506623123e-05,0.2421160245842589,4.642857506623123e-05,0.0001347268451338,0.0,0.0,0.8623535572040669,5.383937328067912e-05
6077,215,500.0,0.0,0.849066,-0.1454,-0.5727,1.171365,1,1,1,0.0,0.0,4.642858524937684e-05,0.2421160245842598,4.642858524937684e-05,0.000134726855771,0.0,0.0,0.8623535572248902,5.383938508792965e-05
6078,215,500.0,0.0,0.849066,-0.1454,-0.1454,-1.0,1,1,1,0.0,0.0,4.62576455562945e-05,0.2421160245842594,4.62576455562945e-05,0.0001345481578176,0.0,0.0,0.8623532075872421,5.364118223171882e-05
6079,215,500.0,0.0,0.849066,-0.1454,-0.1454,-0.565727,1,1,1,0.0,0.0,4.625765570908771e-05,0.2421160245842593,4.625765570908771e-05,0.0001345481684393,0.0,0.0,0.8623532076080167,5.364119400378477e-05
6080,215,500.0,0.0,0.849066,-0.1454,-0.1454,-0.131454,1,1,1,0.0,0.0,4.625766586188263e-05,0.2421160245842585,4.625766586188263e-05,0.000134548179061,0.0,0.0,0.8623532076287889,5.364120577585286e-05
6081,215,500.0,0.0,0.849066,-0.1454,-0.1454,0.302819,1,1,1,0.0,0.0,4.625767601467948e-05,0.2421160245842594,4.625767601467948e-05,0.0001345481896827,0.0,0.0,0.8623532076495656,5.364121754792291e-05
6082,215,500.0,0.0,0.849066,-0.1454,-0.1454,0.737092,1,1,1,0.0,0.0,4.625768616747816e-05,0.2421160245842593,4.625768616747816e-05,0.0001345482003044,0.0,0.0,0.8623532076703402,5.364122931999519e-05
6083,215,500.0,0.0,0.849066,-0.1454,-0.1454,1.171365,1,1,1,0.0,0.0,4.625769632027854e-05,0.2421160245842594,4.625769632027854e-05,0.0001345482109261,0.0,0.0,0.8623532076911146,5.364124109206948e-05
6084,215,500.0,0.0,0.849066,0.2819,-1.0,-1.0,1,1,1,0.0,0.0,4.673305527231305e-05,0.2421160245842597,4.673305527231305e-05,0.0001350444723411,0.0,0.0,0.862354179311483,5.419241466380491e-05
6085,215,500.0,0.0,0.849066,0.2819,-1.0,-0.565727,1,1,1,0.0,0.0,4.673306550930295e-05,0.2421160245842596,4.673306550930295e-05,0.0001350444830058,0.0,0.0,0.862354179332384,5.419242653347222e-05
6086,215,500.0,0.0,0.849066,0.2819,-1.0,-0.131454,1,1,1,0.0,0.0,4.673307574629459e-05,0.2421160245842597,4.673307574629459e-05,0.0001350444936704,0.0,0.0,0.8623541793532862,5.419243840314149e-05
6087,215,500.0,0.0,0.849066,0.2819,-1.0,0.302819,1,1,1,0.0,0.0,4.673308598328809e-05,0.2421160245842602,4.673308598328809e-05,0.0001350445043351,0.0,0.0,0.8623541793741895,5.419245027281284e-05
6088,215,500.0,0.0,0.849066,0.2819,-1.0,0.737092,1,1,1,0.0,0.0,4.673309622028332e-05,0.2421160245842593,4.673309622028332e-05,0.0001350445149997,0.0,0.0,0.8623541793950883,5.419246214248648e-05
6089,215,500.0,0.0,0.849066,0.2819,-1.0,1.171365,1,1,1,0.0,0.0,4.673310645728047e-05,0.2421160245842597,4.673310645728047e-05,0.0001350445256644,0.0,0.0,0.8623541794159911,5.41924740121621e-05
6090,215,500.0,0.0,0.849066,0.2819,-0.5727,-1.0,1,1,1,0.0,0.0,4.656126143441823e-05,0.2421160245842597,4.656126143441823e-05,0.0001348653659874,0.0,0.0,0.8623538284112915,5.399322169207241e-05
6091,215,500.0,0.0,0.849066,0.2819,-0.5727,-0.565727,1,1,1,0.0,0.0,4.656127164106297e-05,0.2421160245842597,4.656127164106297e-05,0.0001348653766366,0.0,0.0,0.8623538284321473,5.399323352656347e-05
6092,215,500.0,0.0,0.849066,0.2819,-0.5727,-0.131454,1,1,1,0.0,0.0,4.656128184770948e-05,0.2421160245842593,4.656128184770948e-05,0.0001348653872858,0.0,0.0,0.8623538284530018,5.399324536105665e-05
6093,215,500.0,0.0,0.849066,0.2819,-0.5727,0.302819,1,1,1,0.0,0.0,4.656129205435791e-05,0.2421160245842597,4.656129205435791e-05,0.000134865397935,0.0,0.0,0.8623538284738589,5.39932571955519e-05
6094,215,500.0,0.0,0.849066,0.2819,-0.5727,0.737092,1,1,1,0.0,0.0,4.656130226100806e-05,0.2421160245842596,4.656130226100806e-05,0.0001348654085842,0.0,0.0,0.8623538284947141,5.399326903004927e-05
6095,215,500.0,0.0,0.849066,0.2819,-0.5727,1.171365,1,1,1,0.0,0.0,4.656131246766001e-05,0.2421160245842602,4.656131246766001e-05,0.0001348654192333,0.0,0.0,0.8623538285155721,5.399328086454854e-05
6096,215,500.0,0.0,0.849066,0.2819,-0.1454,-1.0,1,1,1,0.0,0.0,4.638997759443534e-05,0.2421160245842597,4.638997759443534e-05,0.0001346865197357,0.0,0.0,0.8623534782811997,5.379461991258799e-05
6097,215,500.0,0.0,0.849066,0.2819,-0.1454,-0.565727,1,1,1,0.0,0.0,4.638998777073492e-05,0.2421160245842597,4.638998777073492e-05,0.0001346865303694,0.0,0.0,0.8623534783020097,5.379463171190274e-05
6098,215,500.0,0.0,0.849066,0.2819,-0.1454,-0.131454,1,1,1,0.0,0.0,4.638999794703639e-05,0.2421160245842597,4.638999794703639e-05,0.0001346865410031,0.0,0.0,0.8623534783228197,5.379464351121968e-05
